LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
865,Jul,6,18:00:56,info,ftpd[9765],9765,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
866,Jul,6,18:00:56,info,ftpd[9764],9764,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
867,Jul,6,18:00:56,info,ftpd[9757],9757,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
868,Jul,6,18:00:56,info,ftpd[9766],9766,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
869,Jul,6,18:00:56,info,ftpd[9758],9758,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
870,Jul,6,18:00:56,info,ftpd[9759],9759,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
871,Jul,6,18:00:56,info,ftpd[9760],9760,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
872,Jul,6,18:00:56,info,ftpd[9761],9761,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
873,Jul,6,18:00:56,info,ftpd[9762],9762,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
874,Jul,6,18:00:56,info,ftpd[9767],9767,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
875,Jul,6,18:00:56,info,ftpd[9763],9763,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
876,Jul,6,18:00:56,info,ftpd[9768],9768,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005 ,E_UNKNOWN,Unknown Template
877,Jul,6,18:00:57,info,ftpd[9778],9778,connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005 ,E_UNKNOWN,Unknown Template
878,Jul,6,18:00:57,info,ftpd[9779],9779,connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005 ,E_UNKNOWN,Unknown Template
879,Jul,7,04:04:31,info,su(pam_unix)[10961],10961,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template
880,Jul,7,04:04:32,info,su(pam_unix)[10961],10961,session closed for user cyrus,E17,session closed for user cyrus
881,Jul,7,04:04:33,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template
882,Jul,7,04:10:44,info,su(pam_unix)[12193],12193,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template
883,Jul,7,04:10:45,info,su(pam_unix)[12193],12193,session closed for user news,E31,session closed for user news
884,Jul,7,07:18:12,info,sshd(pam_unix)[12518],12518,session opened for user test by (uid=509),E_UNKNOWN,Unknown Template
885,Jul,7,07:18:12,info,sshd(pam_unix)[12519],12519,session opened for user test by (uid=509),E_UNKNOWN,Unknown Template
886,Jul,7,07:18:12,info,sshd(pam_unix)[12518],12518,session closed for user test,E52,session closed for user test
887,Jul,7,07:18:12,info,sshd(pam_unix)[12520],12520,session opened for user test by (uid=509),E_UNKNOWN,Unknown Template
888,Jul,7,07:18:12,info,sshd(pam_unix)[12520],12520,session closed for user test,E52,session closed for user test
889,Jul,7,07:18:12,info,sshd(pam_unix)[12519],12519,session closed for user test,E52,session closed for user test
890,Jul,7,07:18:13,info,sshd(pam_unix)[12524],12524,session opened for user test by (uid=509),E_UNKNOWN,Unknown Template
891,Jul,7,07:18:13,info,sshd(pam_unix)[12525],12525,session opened for user test by (uid=509),E_UNKNOWN,Unknown Template
892,Jul,7,07:18:13,info,sshd(pam_unix)[12524],12524,session closed for user test,E52,session closed for user test
893,Jul,7,07:18:13,info,sshd(pam_unix)[12527],12527,session opened for user test by (uid=509),E_UNKNOWN,Unknown Template
894,Jul,7,07:18:14,info,sshd(pam_unix)[12525],12525,session closed for user test,E52,session closed for user test
895,Jul,7,07:18:14,info,sshd(pam_unix)[12527],12527,session closed for user test,E52,session closed for user test
896,Jul,7,08:06:12,info,gpm[2094],2094,*** info [mice.c(1766)]: ,E_UNKNOWN,Unknown Template
897,Jul,7,08:06:12,info,gpm[2094],2094,imps2: Auto-detected intellimouse PS/2,E_UNKNOWN,Unknown Template
898,Jul,7,08:06:15,info,login(pam_unix)[2421],2421,session opened for user root by LOGIN(uid=0),E_UNKNOWN,Unknown Template
900,Jul,7,08:09:10,info,login(pam_unix)[2421],2421,session closed for user root,E13,session closed for user root
901,Jul,7,08:09:11,info,udev[12754],12754,removing device node '/udev/vcsa2',E_UNKNOWN,Unknown Template
902,Jul,7,08:09:11,info,udev[12753],12753,removing device node '/udev/vcs2',E_UNKNOWN,Unknown Template
903,Jul,7,08:09:11,info,udev[12777],12777,creating device node '/udev/vcs2',E_UNKNOWN,Unknown Template
904,Jul,7,08:09:11,info,udev[12778],12778,creating device node '/udev/vcsa2',E_UNKNOWN,Unknown Template
905,Jul,7,08:09:11,info,udev[12786],12786,removing device node '/udev/vcs2',E_UNKNOWN,Unknown Template
906,Jul,7,08:09:11,info,udev[12790],12790,removing device node '/udev/vcsa2',E_UNKNOWN,Unknown Template
907,Jul,7,08:09:11,info,udev[12795],12795,creating device node '/udev/vcs2',E_UNKNOWN,Unknown Template
908,Jul,7,08:09:11,info,udev[12798],12798,creating device node '/udev/vcsa2',E_UNKNOWN,Unknown Template
909,Jul,7,14:18:55,info,sshd(pam_unix)[13317],13317,check pass; user unknown,E43,check pass; user unknown
910,Jul,7,14:18:55,info,sshd(pam_unix)[13317],13317,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br ,E6,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br 
911,Jul,7,14:18:57,info,sshd(pam_unix)[13321],13321,check pass; user unknown,E43,check pass; user unknown
912,Jul,7,14:18:57,info,sshd(pam_unix)[13321],13321,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br ,E6,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br 
913,Jul,7,14:18:58,info,sshd(pam_unix)[13318],13318,check pass; user unknown,E43,check pass; user unknown
914,Jul,7,14:18:58,info,sshd(pam_unix)[13318],13318,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br ,E6,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br 
915,Jul,7,14:18:59,info,sshd(pam_unix)[13323],13323,check pass; user unknown,E43,check pass; user unknown
916,Jul,7,14:18:59,info,sshd(pam_unix)[13323],13323,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br ,E6,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br 
917,Jul,7,16:33:52,info,ftpd[13521],13521,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
918,Jul,7,16:33:52,info,ftpd[13513],13513,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
919,Jul,7,16:33:52,info,ftpd[13511],13511,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
920,Jul,7,16:33:52,info,ftpd[13512],13512,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
921,Jul,7,16:33:52,info,ftpd[13516],13516,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
922,Jul,7,16:33:52,info,ftpd[13515],13515,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
923,Jul,7,16:33:52,info,ftpd[13518],13518,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
924,Jul,7,16:33:52,info,ftpd[13522],13522,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
925,Jul,7,16:33:52,info,ftpd[13517],13517,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
926,Jul,7,16:33:52,info,ftpd[13520],13520,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
927,Jul,7,16:33:52,info,ftpd[13519],13519,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
928,Jul,7,16:33:52,info,ftpd[13514],13514,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005 ,E_UNKNOWN,Unknown Template
929,Jul,7,23:09:45,info,ftpd[14105],14105,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
930,Jul,7,23:09:45,info,ftpd[14106],14106,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
931,Jul,7,23:09:45,info,ftpd[14103],14103,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
932,Jul,7,23:09:45,info,ftpd[14107],14107,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
933,Jul,7,23:09:45,info,ftpd[14104],14104,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
934,Jul,7,23:09:45,info,ftpd[14108],14108,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
935,Jul,7,23:09:45,info,ftpd[14109],14109,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
936,Jul,7,23:09:45,info,ftpd[14110],14110,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
937,Jul,7,23:09:45,info,ftpd[14111],14111,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
938,Jul,7,23:09:45,info,ftpd[14112],14112,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
939,Jul,7,23:09:45,info,ftpd[14113],14113,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
940,Jul,7,23:09:45,info,ftpd[14114],14114,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
941,Jul,7,23:09:45,info,ftpd[14115],14115,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
942,Jul,7,23:09:45,info,ftpd[14116],14116,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
943,Jul,7,23:09:45,info,ftpd[14118],14118,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
944,Jul,7,23:09:45,info,ftpd[14119],14119,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
945,Jul,7,23:09:45,info,ftpd[14117],14117,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005 ,E_UNKNOWN,Unknown Template
946,Jul,7,23:09:47,info,ftpd[14120],14120,connection from 221.4.102.93 () at Thu Jul  7 23:09:47 2005 ,E_UNKNOWN,Unknown Template
947,Jul,7,23:09:50,info,ftpd[14121],14121,connection from 221.4.102.93 () at Thu Jul  7 23:09:50 2005 ,E_UNKNOWN,Unknown Template
948,Jul,8,04:04:19,info,su(pam_unix)[14943],14943,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template
949,Jul,8,04:04:19,info,su(pam_unix)[14943],14943,session closed for user cyrus,E17,session closed for user cyrus
950,Jul,8,04:04:20,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template
951,Jul,8,04:12:07,info,su(pam_unix)[19593],19593,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template
952,Jul,8,04:12:08,info,su(pam_unix)[19593],19593,session closed for user news,E31,session closed for user news
953,Jul,8,20:14:55,info,sshd(pam_unix)[20963],20963,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E46,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test
954,Jul,8,20:14:56,info,sshd(pam_unix)[20969],20969,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E46,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test
955,Jul,8,20:14:56,info,sshd(pam_unix)[20968],20968,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E46,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test
956,Jul,8,20:14:56,info,sshd(pam_unix)[20964],20964,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E46,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test
957,Jul,9,04:04:23,info,su(pam_unix)[21991],21991,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template
958,Jul,9,04:04:24,info,su(pam_unix)[21991],21991,session closed for user cyrus,E17,session closed for user cyrus
959,Jul,9,04:04:25,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template
960,Jul,9,04:10:11,info,su(pam_unix)[22368],22368,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template
961,Jul,9,04:10:12,info,su(pam_unix)[22368],22368,session closed for user news,E31,session closed for user news
962,Jul,9,11:35:59,info,ftpd[23028],23028,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
963,Jul,9,11:35:59,info,ftpd[23027],23027,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
964,Jul,9,11:35:59,info,ftpd[23026],23026,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
965,Jul,9,11:35:59,info,ftpd[23032],23032,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
966,Jul,9,11:35:59,info,ftpd[23030],23030,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
967,Jul,9,11:35:59,info,ftpd[23031],23031,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
968,Jul,9,11:35:59,info,ftpd[23035],23035,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
969,Jul,9,11:35:59,info,ftpd[23038],23038,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
970,Jul,9,11:35:59,info,ftpd[23037],23037,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
971,Jul,9,11:35:59,info,ftpd[23029],23029,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
972,Jul,9,11:35:59,info,ftpd[23036],23036,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
973,Jul,9,11:35:59,info,ftpd[23046],23046,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
974,Jul,9,11:35:59,info,ftpd[23048],23048,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
975,Jul,9,11:35:59,info,ftpd[23045],23045,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
976,Jul,9,11:35:59,info,ftpd[23043],23043,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
977,Jul,9,11:35:59,info,ftpd[23040],23040,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
978,Jul,9,11:35:59,info,ftpd[23044],23044,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
979,Jul,9,11:35:59,info,ftpd[23039],23039,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
980,Jul,9,11:35:59,info,ftpd[23041],23041,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
981,Jul,9,11:35:59,info,ftpd[23047],23047,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
982,Jul,9,11:35:59,info,ftpd[23033],23033,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
983,Jul,9,11:35:59,info,ftpd[23042],23042,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
984,Jul,9,11:35:59,info,ftpd[23034],23034,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005 ,E_UNKNOWN,Unknown Template
985,Jul,9,12:16:49,info,ftpd[23140],23140,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
986,Jul,9,12:16:49,info,ftpd[23143],23143,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
987,Jul,9,12:16:49,info,ftpd[23142],23142,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
988,Jul,9,12:16:49,info,ftpd[23141],23141,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
989,Jul,9,12:16:49,info,ftpd[23144],23144,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
990,Jul,9,12:16:49,info,ftpd[23145],23145,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
991,Jul,9,12:16:49,info,ftpd[23146],23146,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
992,Jul,9,12:16:49,info,ftpd[23148],23148,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
993,Jul,9,12:16:49,info,ftpd[23149],23149,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
994,Jul,9,12:16:49,info,ftpd[23150],23150,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
995,Jul,9,12:16:49,info,ftpd[23147],23147,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005 ,E_UNKNOWN,Unknown Template
996,Jul,9,12:16:51,info,ftpd[23151],23151,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005 ,E_UNKNOWN,Unknown Template
997,Jul,9,12:16:51,info,ftpd[23152],23152,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005 ,E_UNKNOWN,Unknown Template
998,Jul,9,12:16:51,info,ftpd[23153],23153,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005 ,E_UNKNOWN,Unknown Template
999,Jul,9,12:16:51,info,ftpd[23155],23155,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005 ,E_UNKNOWN,Unknown Template
1000,Jul,9,12:16:51,info,ftpd[23154],23154,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005 ,E_UNKNOWN,Unknown Template
1001,Jul,9,12:16:52,info,ftpd[23156],23156,connection from 211.167.68.59 () at Sat Jul  9 12:16:52 2005 ,E_UNKNOWN,Unknown Template
1002,Jul,9,12:16:52,info,ftpd[23157],23157,connection from 211.167.68.59 () at Sat Jul  9 12:16:52 2005 ,E_UNKNOWN,Unknown Template
1003,Jul,9,12:59:44,info,ftpd[23204],23204,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1004,Jul,9,12:59:44,info,ftpd[23216],23216,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1005,Jul,9,12:59:44,info,ftpd[23215],23215,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1006,Jul,9,12:59:44,info,ftpd[23205],23205,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1007,Jul,9,12:59:44,info,ftpd[23217],23217,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1008,Jul,9,12:59:44,info,ftpd[23206],23206,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1009,Jul,9,12:59:44,info,ftpd[23207],23207,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1010,Jul,9,12:59:44,info,ftpd[23208],23208,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1011,Jul,9,12:59:44,info,ftpd[23209],23209,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1012,Jul,9,12:59:44,info,ftpd[23219],23219,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1013,Jul,9,12:59:44,info,ftpd[23210],23210,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1014,Jul,9,12:59:44,info,ftpd[23218],23218,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1015,Jul,9,12:59:44,info,ftpd[23213],23213,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1016,Jul,9,12:59:44,info,ftpd[23212],23212,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1017,Jul,9,12:59:44,info,ftpd[23211],23211,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1018,Jul,9,12:59:44,info,ftpd[23220],23220,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1019,Jul,9,12:59:44,info,ftpd[23214],23214,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1020,Jul,9,12:59:44,info,ftpd[23221],23221,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005 ,E_UNKNOWN,Unknown Template
1021,Jul,9,12:59:45,info,ftpd[23222],23222,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005 ,E_UNKNOWN,Unknown Template
1022,Jul,9,12:59:45,info,ftpd[23223],23223,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005 ,E_UNKNOWN,Unknown Template
1023,Jul,9,12:59:45,info,ftpd[23224],23224,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005 ,E_UNKNOWN,Unknown Template
1024,Jul,9,12:59:45,info,ftpd[23225],23225,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005 ,E_UNKNOWN,Unknown Template
1025,Jul,9,12:59:45,info,ftpd[23226],23226,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005 ,E_UNKNOWN,Unknown Template
1026,Jul,9,19:34:06,info,sshd(pam_unix)[23780],23780,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E49,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root
1027,Jul,9,19:34:06,info,sshd(pam_unix)[23781],23781,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E49,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root
1028,Jul,9,19:34:06,info,sshd(pam_unix)[23784],23784,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E49,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root
1029,Jul,9,19:34:07,info,sshd(pam_unix)[23786],23786,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E49,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root
1030,Jul,9,19:34:09,info,sshd(pam_unix)[23788],23788,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E49,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root
1031,Jul,9,19:34:09,info,sshd(pam_unix)[23790],23790,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E49,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root
1032,Jul,9,19:34:10,info,sshd(pam_unix)[23792],23792,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E49,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root
1033,Jul,9,19:34:12,info,sshd(pam_unix)[23794],23794,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E49,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root
1034,Jul,9,19:34:13,info,sshd(pam_unix)[23796],23796,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E49,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root
1035,Jul,9,19:34:14,info,sshd(pam_unix)[23798],23798,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E49,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root
1036,Jul,9,22:53:19,info,ftpd[24085],24085,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005 ,E_UNKNOWN,Unknown Template
1037,Jul,9,22:53:19,info,ftpd[24088],24088,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005 ,E_UNKNOWN,Unknown Template
1038,Jul,9,22:53:19,info,ftpd[24087],24087,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005 ,E_UNKNOWN,Unknown Template
1039,Jul,9,22:53:19,info,ftpd[24089],24089,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005 ,E_UNKNOWN,Unknown Template
1040,Jul,9,22:53:19,info,ftpd[24090],24090,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005 ,E_UNKNOWN,Unknown Template
